"","miRNA","mRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"350","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g10747.t1",159,-24.08,"2 21","701 723",20,"70.00%","80.00%","V11952","V11952","black",0.629228869540343,0.321036787212767,0.0309973953923405,-0.161899350321132,-0.156481473925311,-0.0539897429073272,-0.0858112567949042,-0.523081228196776,0.000114416136088448,0.0732024038321537,0.866259472196207,0.376014190861028,0.392406513235854,0.769159062226093,0.640520051904252,0.00212769716826865,"Wave 2 MZT"
"351","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g11502.t1",143,-20.19,"2 17","588 616",22,"63.64%","68.18%","V22769","V22769","black",0.352770940474676,0.370069698589361,0.359654862285987,-0.0264500945977418,-0.182358173210186,-0.279082789053246,-0.515483468475383,-0.0791209760134685,0.0476624784874822,0.0370868503145914,0.0431979403701887,0.885740289012447,0.317823777536425,0.121902533634073,0.0025325637485552,0.66687230321128,"Wave 2 MZT"
"352","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g11790.t1",153,-20.7,"2 20","886 906",18,"66.67%","83.33%","V4995","V4995","black",0.373379930497855,0.290456924312723,0.0108245736830406,0.0297858676929269,0.0882542535715445,-0.0713766843596833,-0.265615524201493,-0.455709341196914,0.0352979023818309,0.106812541477456,0.953112658403684,0.871442652906652,0.631001469638184,0.697868760271101,0.141748849434773,0.00876444397366024,"Wave 2 MZT"
"353","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g12127.t1",149,-20.99,"2 21","799 822",22,"63.64%","77.27%","V4610","V4610","black",0.419786913459985,0.406977029938074,0.443669219050739,-0.147968883879485,-0.5117120645539,-0.123840824967151,-0.204233455574722,-0.282677933473539,0.0167627044180831,0.0207942688186934,0.0109744229165654,0.41897579445166,0.00275723692304411,0.499495175441625,0.262193385172512,0.11697143909486,"Wave 2 MZT"
"354","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g12666.t1",159,-21.27,"2 20","32 53",18,"66.67%","83.33%","V22266","V22266","darkgreen",0.0464204188666074,0.279546959058032,0.1424548923831,-0.87931410341056,-0.131418513566299,0.0393237452203787,0.258691833231851,0.24429476821689,0.800823191047209,0.121257352639468,0.43670796511206,3.52010701748136e-11,0.473400885534494,0.830795975388686,0.152823703799085,0.177826003354732,"Wave 2 MZT"
"355","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g14430.t1",156,-20.74,"2 21","870 891",19,"57.89%","84.21%","V28770","V28770","black",0.340230895945385,0.221398038014841,0.16413363972307,-0.185093792940123,-0.112022138442552,-0.400293899153911,-0.217029431711355,0.188676688564644,0.056735141788665,0.223311341484517,0.369372789333382,0.310492869881211,0.541592172529101,0.0231969599033095,0.232812935741213,0.301053043092486,"Wave 2 MZT"
"356","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g14495.t1",152,-20.91,"2 16","499 518",14,"85.71%","85.71%","V2102","V2102","darkorange",0.0279696512142949,0.367632368402296,0.0553071980647741,-0.528850895335586,-0.23150750456093,-0.10497064318762,0.259075433497722,0.15534439190505,0.879222583653681,0.0384503036407412,0.763683457584868,0.0018590378920272,0.202343202596952,0.5674832011842,0.152194242420581,0.395898293931388,"Wave 2 MZT"
"357","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g14693.t1",162,-22.57,"2 19","315 336",17,"70.59%","88.24%","V25852","V25852","black",0.0453047902787557,0.228843801654556,0.144748323328542,-0.0866410911168762,0.249504884241016,-0.235613133306842,-0.474200354921534,0.128052779842383,0.805517795501092,0.207730767602364,0.429283330566564,0.637280394895936,0.16846505008466,0.194229788548871,0.00610855276667824,0.484902296788942,"Wave 2 MZT"
"358","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g14694.t1",162,-22.57,"2 19","332 353",17,"70.59%","88.24%","V10161","V10161","black",0.224812098918529,0.638274718820392,0.0339493937604768,0.112778860209057,0.0229822103160472,-0.283680218347668,-0.447581568124998,-0.301535495551837,0.216071642537317,8.47724184238507e-05,0.853653421491492,0.5388473554398,0.900641632456217,0.115623577438491,0.0102098835365252,0.0935089108902434,"Wave 2 MZT"
"359","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g14932.t1",146,-22.51,"2 16","158 180",15,"73.33%","80.00%","V21465","V21465","black",0.428438185520838,0.0282746240337435,0.415536480372602,-0.40361238558426,0.00330193450321777,0.148908223481317,-0.154007315472465,-0.466839746854993,0.0144264153580181,0.877915411070071,0.0180211565911767,0.0219768163584371,0.985690363705126,0.415995650496465,0.400026916246839,0.00706907590213204,"Wave 2 MZT"
"360","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g15062.t1b",164,-20.58,"2 21","809 830",19,"68.42%","84.21%","V4101","V4101","cyan",0.251783124106699,0.576738255790637,0.256819142934895,0.206807534568121,-0.427323156163856,-0.302800186152325,-0.396595146663297,-0.165429568420876,0.164484067696586,0.000549859847727559,0.155923654892932,0.256096517451276,0.0147113017836278,0.092074349294091,0.0246221168199227,0.365552582614184,"Wave 2 MZT"
"361","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g15110.t1",148,-20.79,"2 21","634 655",19,"63.16%","68.42%","V11961","V11961","darkorange",0.302091728199385,0.452852343370342,-0.0941436990568844,-0.739539510200871,0.0886472989876961,-0.0779453229448651,0.0247836636575575,0.0432534979876408,0.0928758848272454,0.00925137442194373,0.608294384370985,1.32681109003932e-06,0.629475416077965,0.671544765741867,0.892896397877218,0.814166978957867,"Wave 2 MZT"
"362","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g18633.t1",157,-21.48,"2 19","74 97",19,"68.42%","84.21%","V2320","V2320","orange",0.0392076233094944,0.25502975607797,0.00782115380820121,0.00329964802059546,-0.597092905568497,-0.377757799931424,0.282816149824488,0.386676374459171,0.831288485186056,0.158927763294219,0.966113313766763,0.985700271657214,0.000308933813932637,0.0330399310775763,0.116784874661821,0.028802423588767,"Wave 2 MZT"
"363","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g18912.t1",145,-23,"2 21","692 714",21,"61.90%","76.19%","V23658","V23658","black",0.133569247720862,0.480752770774143,0.20680827207573,-0.137500293768101,0.0415099331544255,-0.417273498753586,-0.0592201438901999,-0.248646287313273,0.466126682045914,0.00534955398143581,0.256094784125968,0.452984792646948,0.821535627983924,0.0174976994337027,0.747487423061248,0.169983012691729,"Wave 2 MZT"
"364","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g19190.t1",162,-22.48,"2 20","921 943",19,"68.42%","89.47%","V23839","V23839","black",0.401532760177929,0.296826985620943,0.505988648988222,-0.408755906322328,-0.424315495233151,-0.188631937749203,-0.0491841304223373,-0.133460925060074,0.0227350880955903,0.098999783355659,0.00313113961028948,0.0201906375184141,0.0155032936144356,0.301169816572713,0.789223084552793,0.466491635852412,"Wave 2 MZT"
"365","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g20129.t1",167,-24.4,"2 21","505 527",20,"70.00%","90.00%","V11289","V11289","orange",0.278108497459368,0.385478554116353,0.234973420399057,-0.141800071496617,-0.442772409542469,-0.367981323422169,-0.418497952537669,0.472491285024146,0.123265043160068,0.0293442897779176,0.195478831212634,0.438840653368559,0.0111563117386925,0.0382526541179137,0.0171363549006587,0.00632101302511156,"Wave 2 MZT"
"366","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g20761.t1",163,-24.73,"2 20","503 524",18,"72.22%","83.33%","V19820","V19820","black",0.4829961419226,0.267659400748405,0.429220263904232,-0.364622030636595,-0.124073673447059,-0.0529374855927541,-0.382567828028141,-0.255674788870688,0.00510897594351112,0.138594325330852,0.0142293625621736,0.0401897821574788,0.498682706198505,0.773540328182246,0.0306957690590115,0.157840098785968,"Wave 2 MZT"
"367","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g20880.t1",179,-29.93,"2 21","7 29",20,"85.00%","90.00%","V20201","V20201","black",0.555951688248664,0.220727318444491,0.460979628692286,0.000676986349586666,-0.325393641556417,-0.173849403588512,-0.467196562063351,-0.271896014526749,0.000954187406684044,0.224752759280566,0.00792307205670648,0.997065992494392,0.0691732659380263,0.341306628519665,0.00701971344440816,0.132219470282213,"Wave 2 MZT"
"368","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g22987.t1",162,-23.87,"2 21","731 754",21,"76.19%","80.95%","V16528","V16528","black",0.464352589415273,0.411260489366636,0.458292171498949,-0.164128310811887,-0.327229330979292,-0.166610365738714,-0.262469351558534,-0.413467891192432,0.00742143435270361,0.0193653970159551,0.00834310737314278,0.369388546633036,0.0675283228294102,0.362092229898872,0.146706453949968,0.0186614405221356,"Wave 2 MZT"
"369","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g22995.t2",153,-20.46,"2 19","213 236",19,"68.42%","78.95%","V25165","V25165","orange",0.267180270485616,0.443901366382984,0.172206789649371,-0.0710056482739356,-0.497819210982545,-0.506543059070723,-0.190296491833844,0.382375983643076,0.139329169304433,0.0109277486758995,0.345958265665711,0.699366391210167,0.00374039391548448,0.00309309946670007,0.296845573038772,0.0307865958340381,"Wave 2 MZT"
"370","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g25170.t1",146,-21.7,"2 21","443 468",23,"60.87%","73.91%","V20350","V20350","orange",0.604162241831862,0.0631946138847532,-0.171723818162193,-0.354978011284106,-0.20995771454879,-0.139171918939228,-0.21663391834641,0.425108525564112,0.000250567881941549,0.731144369247355,0.347333224692251,0.0461927390130411,0.248763282293299,0.447457173446615,0.233686393909326,0.0152910926422207,"Wave 2 MZT"
"371","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g26676.t1",151,-20.17,"2 21","794 816",20,"65.00%","75.00%","V4506","V4506","black",0.234683500633832,0.289955847753874,0.220717152168371,-0.0845281622719598,0.320164767722648,-0.0265521805526174,-0.440127509710568,-0.514313415743581,0.196046736911756,0.107446213254362,0.224774655649235,0.645542032017879,0.0740302727877701,0.885302185641636,0.01170759902733,0.00260050322858419,"Wave 2 MZT"
"372","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g26686.t1",155,-21.05,"2 16","508 529",14,"64.29%","100.00%","V13381","V13381","black",0.228913028694595,0.539624643822242,0.483663504737786,0.00849057762611513,-0.284170378079,-0.263981950075203,-0.45641589821517,-0.256123528511364,0.207589512916429,0.00143557242489599,0.00503922308737129,0.96321477762976,0.114968649896877,0.144307493220311,0.00864743026999429,0.157086589386534,"Wave 2 MZT"
"373","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g27947.t1a",160,-21.44,"2 21","61 82",19,"68.42%","78.95%","V27632","V27632","black",0.302135803414475,0.12541687365396,0.412705711084101,-0.0708558719096597,-0.368263554151886,0.0088271360059164,-0.131254025280494,-0.278712072816411,0.0928258644975104,0.494008978330695,0.0189020647860099,0.699971255788974,0.0380933975808428,0.961757686516887,0.473959644869758,0.12241964316724,"Wave 2 MZT"
"374","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g27987.t1",154,-20.33,"2 21","194 214",19,"68.42%","78.95%","V21378","V21378","darkgreen",0.295745185909565,0.0916400811475198,0.0672078790634962,-0.492646676628186,-0.146010940641423,-0.26266880564833,-0.0887457563731144,0.535479033170472,0.100295136076144,0.61790509165773,0.714758485212214,0.00417682676391811,0.425225710823788,0.146388476658301,0.629093376275468,0.00158730800457563,"Wave 2 MZT"
"375","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g28565.t1",160,-20.55,"2 19","863 883",17,"76.47%","88.24%","V19787","V19787","darkorange",0.416871596122292,0.444114819774767,0.363893509862994,-0.611841996761056,-0.191608987039102,-0.067046293835607,-0.225852678172334,-0.128529969951954,0.0176176758363122,0.0108849806884173,0.0406201205132406,0.000198461682680077,0.293463851680888,0.715415877578708,0.213897299852812,0.483262952530349,"Wave 2 MZT"
"376","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g29123.t1",163,-22.48,"2 21","96 118",20,"70.00%","85.00%","V5233","V5233","black",0.251000711469784,0.0660144628902404,0.0953602070624043,-0.309907234823161,-0.0645603906107803,0.0535686759772831,-0.2597598146526,0.16828338268683,0.165843596288952,0.719618478731782,0.603647485912842,0.0843225370953565,0.725554503141564,0.770911420315952,0.151075875145816,0.357222898120694,"Wave 2 MZT"
"377","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g30097.t1",167,-20.7,"2 20","553 574",18,"66.67%","94.44%","V5537","V5537","darkgreen",-0.0156966312671722,0.405573098005275,-0.0159198489020161,-0.376712264861529,-0.501387689740312,0.161297870478597,0.218110630204122,0.124734836083035,0.93204998800707,0.0212811367344382,0.931085956785892,0.0335682233745166,0.00346274151323515,0.377813957857832,0.230436424774232,0.496379376395757,"Wave 2 MZT"
"378","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g3027.t1a",151,-20.17,"2 21","322 344",20,"65.00%","75.00%","V20912","V20912","black",0.425072826721593,0.498873349742271,0.36566862285564,-0.264844942649923,-0.194485996275411,-0.173811104310914,-0.327113672183543,-0.329359083899713,0.0153005926133717,0.00365644541616471,0.0395779862521071,0.142951648017396,0.286137235647456,0.341414651715912,0.0676310536789412,0.0656583117247868,"Wave 2 MZT"
"379","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g33654.t1",148,-20.79,"2 21","372 393",19,"63.16%","68.42%","V8974","V8974","black",0.443105036387634,0.333211687015377,0.445758297961581,0.12485477342661,-0.356286917975229,-0.247426009365747,-0.399209575992816,-0.344007291457411,0.0110885550879752,0.0623786968687199,0.0105603907367815,0.495962121634611,0.045338356707461,0.172157111920836,0.0236075332423644,0.0538701957338773,"Wave 2 MZT"
"380","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g33790.t1",162,-20.42,"2 21","245 265",19,"73.68%","84.21%","V8701","V8701","orange",0.316661182240019,0.448575595031119,0.354965568958135,-0.227176998914718,-0.538427594821474,-0.404340431505815,-0.132182065015821,0.181924744028555,0.0774298686900362,0.0100229638109043,0.0462009219514534,0.211151790636289,0.0014780262047958,0.0217163402097177,0.470811644360301,0.318995075441764,"Wave 2 MZT"
"381","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g3399.t1",150,-20.71,"2 16","737 759",15,"80.00%","80.00%","V11648","V11648","orange",0.28892598093108,0.348427656269946,0.341391048829958,-0.024032374136179,-0.527617148007883,-0.435844529969115,-0.207179463717891,0.215928829800085,0.10875746814212,0.0506635691912665,0.0558424846594361,0.896125382422251,0.00191385913842675,0.0126488657098131,0.255223373265026,0.235248984168359,"Wave 2 MZT"
"382","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g3479.t1",157,-20.03,"2 14","230 251",12,"83.33%","100.00%","V6002","V6002","black",0.384132644658314,0.483689618868579,0.499198960430145,-0.17884138553492,-0.308145981583401,-0.251560013888854,-0.365745371460457,-0.262728471489405,0.0299630444082307,0.00503651031795577,0.0036308453957829,0.327404768417742,0.0861951337762434,0.164870931931942,0.0395334188716923,0.146293452402086,"Wave 2 MZT"
"383","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"Wave 2 MZT"
"384","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g37071.t1",143,-20.4,"2 17","842 870",22,"63.64%","68.18%","V15350","V15350","darkorange",0.206173509531236,0.10271138884843,0.335467756390984,-0.79512283341685,-0.140259946448624,0.063561908609438,0.15262273140808,0.0748454850773075,0.257589494533661,0.575895753018451,0.0605187176966406,5.43948068021199e-08,0.443879004780334,0.729639755508195,0.404328005330587,0.6839221236278,"Wave 2 MZT"
"385","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g41460.t1",157,-21.79,"2 20","783 803",18,"77.78%","77.78%","V6039","V6039","black",0.408129802389406,0.453564914185468,0.360776218424939,0.014770046319157,-0.52717911033809,-0.326309867547735,-0.192582691989075,-0.191169311444071,0.0204014191535024,0.00912783464695619,0.0425035434641776,0.936052714924354,0.00193365901957743,0.0683483853068315,0.290970957464629,0.29459395843204,"Wave 2 MZT"
"386","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g4382.t1",162,-20.42,"2 21","339 359",19,"73.68%","84.21%","V17737","V17737","black",0.295889516652074,0.404676756594177,0.307989963886496,-0.273948918429442,-0.333575211714408,-0.235392589213138,-0.283591146650628,0.11795162887487,0.10012157647242,0.0215968752969269,0.086362538828378,0.129209162818164,0.0620760007510361,0.194659772613314,0.115742888892716,0.520263669905706,"Wave 2 MZT"
"387","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g45478.t1",150,-20.72,"2 21","853 873",19,"63.16%","78.95%","V5158","V5158","black",0.263943719052869,0.569947838285363,0.224152752840667,0.0384191479584149,-0.281566728877269,-0.115592041099695,-0.193577730292624,-0.505726957867726,0.14436777344,0.000660986549244012,0.217457168143048,0.834634312888109,0.118479419965013,0.528701671705877,0.28843745016084,0.00314923526364448,"Wave 2 MZT"
"388","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g47589.t1",162,-23.33,"2 21","67 87",19,"68.42%","89.47%","V975","V975","black",0.187873686006576,0.387996565469134,0.19966727201313,-0.387977706432335,0.206071918235299,0.0341042981841215,0.0161463036825672,-0.643882337158493,0.303152761494232,0.0282146955840833,0.273240958324274,0.0282230217609437,0.25782924913749,0.852992876746839,0.930108043040684,7.00517536915748e-05,"Wave 2 MZT"
"389","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g49498.t1",170,-29.13,"2 21","764 784",19,"78.95%","89.47%","V121","V121","black",0.391471161895719,0.423084860575939,0.553772859818149,-0.199026534398394,-0.284516491146317,-0.313686108399975,-0.337680919054866,-0.233418829290255,0.0267145764797768,0.0158374533446933,0.00100885759819104,0.274814982346531,0.114507861073848,0.0804103003213946,0.0587367597078952,0.198537436323914,"Wave 2 MZT"
"390","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g5124.t1",155,-21.53,"2 21","2 24",20,"65.00%","80.00%","V8868","V8868","black",0.540065949192386,0.215390632885171,0.222046916671726,-0.324407526753726,-0.549448382326027,-0.137409830586196,0.159547473598335,-0.12578523268167,0.00142019243009445,0.236446427838593,0.221922845808815,0.0700697141139513,0.00112556273100221,0.453284969910524,0.383080129092935,0.492731154016504,"Wave 2 MZT"
"391","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g5460.t1",151,-21.48,"2 21","470 493",21,"57.14%","80.95%","V29004","V29004","orange",0.189147242649138,0.346669266460253,0.337793064804716,-0.00366242866164765,-0.472742152978745,-0.498882047422113,-0.224900151866725,0.326577207015123,0.299826904745337,0.051920464509432,0.0586475766519679,0.984128271454915,0.00628943733315721,0.00365575957325447,0.215887068882936,0.0681091505588024,"Wave 2 MZT"
"392","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g5541.t1",200,-44.55,"2 21","753 774",19,"100.00%","100.00%","V19983","V19983","black",0.394279670905296,0.16076722521168,0.522194955026212,-0.536929207869002,-0.304125339147624,-0.176954533396703,0.000151430897618496,-0.0593842016274788,0.0255503511393261,0.379405945126903,0.00217182138010619,0.00153270983054062,0.0905892639447258,0.332617764088472,0.999343708638765,0.746810625167634,"Wave 2 MZT"
"393","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g5775.t1",161,-22.64,"2 18","264 285",16,"75.00%","87.50%","V8799","V8799","orange",0.272997054816359,0.277834622208893,0.244129631224716,0.243196685087377,-0.473237646202421,-0.56392158454752,-0.317392668577347,0.316393905989943,0.130598598860767,0.123650070867161,0.178128588271369,0.179844881376475,0.00622746713224655,0.000775721637703366,0.0767103131216952,0.0776940829290249,"Wave 2 MZT"
"394","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g6715.t1",153,-20.76,"2 16","932 955",16,"81.25%","87.50%","V19525","V19525","black",0.348576730506633,0.614729315218182,0.319927603179693,-0.221877079836507,-0.397383128475784,-0.194624978570924,-0.350450741719531,-0.118897720301763,0.0505581330565179,0.000181522282742866,0.0742566807179568,0.222285700939492,0.024312621433434,0.285786298708228,0.0492475157959802,0.51689900840663,"Wave 2 MZT"
"395","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g6860.t1",151,-20.34,"2 21","513 535",20,"65.00%","75.00%","V19978","V19978","black",0.264601720192834,0.681322441218247,0.23775837889095,-0.104477335216938,-0.24185067648447,-0.193547016978532,-0.246526789110212,-0.397280722511878,0.143332831752499,1.76572723166156e-05,0.190081788524675,0.569315306926041,0.182341561870187,0.288515438837015,0.173771783210286,0.0243526616353197,"Wave 2 MZT"
"396","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g8150.t1",158,-23.03,"2 21","6 26",19,"68.42%","84.21%","V21106","V21106","black",0.318123017040864,-0.0764535767567566,0.340662650128697,-0.508269740531879,-0.24974384455946,-0.065247271183253,0.30450539733417,-0.0635766314723822,0.0759970476578192,0.67749085966002,0.0564016301671647,0.00297717410806361,0.168044301206608,0.722748445440873,0.0901667288791065,0.729579464210002,"Wave 2 MZT"
"397","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g8930.t1",148,-22.1,"2 18","476 499",18,"72.22%","72.22%","V8678","V8678","black",0.444845909774177,0.203640457904932,0.490665799431349,-0.218058393916763,-0.555049084900442,-0.297343840990669,0.0303197654285422,-0.0990206127311268,0.0107395655243351,0.263611306606952,0.00435519863191997,0.230550864248743,0.000976511131586583,0.0983853888381916,0.869157862857673,0.589757537395255,"Wave 2 MZT"
"398","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g9247.t1",200,-44.55,"2 21","337 358",19,"100.00%","100.00%","V4688","V4688","cyan",0.319758757438605,0.230461050568611,0.368393573135497,0.307384529690187,-0.452457104502721,-0.522088695731249,-0.170033373810346,-0.081418736788584,0.0744181953361538,0.204448099358937,0.0380202109289208,0.0870145223511449,0.00932050581372023,0.00217716465094977,0.352171635101739,0.657775636018378,"Wave 2 MZT"
"399","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g14223.t1",146,-20.46,"2 16","974 996",15,"73.33%","80.00%","V9230","V9230","black",0.136657951108718,0.624411359243709,0.274025065735165,-0.275879850686481,-0.30452579881909,-0.237765154359221,-0.264361098470897,0.0474375262480966,0.455783993867021,0.000133718923151058,0.12909848302924,0.126424094036923,0.0901440898705147,0.190068786510106,0.143710667059622,0.796549104084306,"Wave 2 MZT"
"400","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g17538.t1",158,-21.87,"2 16","836 858",15,"80.00%","93.33%","V5516","V5516","black",0.37775374439612,0.32132764548839,0.301169576318264,-0.234212058841771,0.0816270774815104,-0.100999883140523,-0.241841576935079,-0.504824524766912,0.0330419671538604,0.0729278757427541,0.0939271361796385,0.196972662280849,0.656953179308857,0.582305654401639,0.182358522975717,0.00321233265527763,"Wave 2 MZT"
"401","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g23024.t1",150,-22.98,"2 16","158 180",15,"80.00%","80.00%","V10079","V10079","black",0.395100599573317,0.161624243215681,0.25338942722698,-0.253956283304288,-0.114461246305025,0.0876455047443043,-0.291098251608345,-0.238243993542626,0.0252180239099695,0.376836750907411,0.161717935962141,0.160749783788556,0.532768742952919,0.633367969770969,0.10600561043544,0.189151475555812,"Wave 2 MZT"
"402","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g33455.t1",163,-22.96,"2 21","283 306",21,"76.19%","76.19%","V6163","V6163","black",0.40334530120822,0.441473844107392,0.482102160783328,-0.0918299011220303,-0.394846610154965,-0.217965626643303,-0.309465114728636,-0.312814053450006,0.0220730163419069,0.0114241801595271,0.00520371064460823,0.61717421932848,0.0253204622129596,0.230754193650164,0.0847896437830112,0.0813004675762822,"Wave 2 MZT"
"403","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g36503.t2",155,-24.69,"2 20","130 151",18,"66.67%","77.78%","V2550","V2550","black",0.445003472826693,0.483523276818197,0.348903150750179,-0.193521941120237,-0.506743390668368,-0.305319873985769,-0.241036320446203,-0.0308083741744914,0.0107084414523563,0.00505381157813821,0.0503278739767772,0.288579122624144,0.00307945259260923,0.089266292326025,0.183863879523259,0.867067792627848,"Wave 2 MZT"
"404","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g37247.t1",157,-21.9,"2 19","106 128",18,"72.22%","83.33%","V14122","V14122","darkgreen",0.141869451825536,0.162808213733391,-0.166883389069558,-0.689611237158972,-0.176164905101762,-0.000774682265013092,0.405577646608994,0.323178901427384,0.438614419773558,0.373304209892847,0.361294910469189,1.26657535863842e-05,0.334814359423792,0.996642588026927,0.0212795442565561,0.0711992470563513,"Wave 2 MZT"
"405","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___TS.g37921.t2",149,-20.42,"2 21","791 813",21,"71.43%","71.43%","V5683","V5683","orange",0.278019306479285,0.239501010526379,0.329375880337938,-0.640954359328784,-0.425292089392128,-0.162902783330812,-0.00531855127595252,0.387571585984075,0.123390334700761,0.18675815852196,0.0656437264484564,7.74240697190019e-05,0.0152423214327943,0.373022890096863,0.9769527951917,0.0284028099200923,"Wave 2 MZT"
