"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","timepoint","count","mean","sd","se","mirna_zscore","mrna_mean_zscore","mrna_sd_zscore","mrna_se_zscore"
"614","Montipora_capitata_HIv3___Scaffold_8_571913","Montipora_capitata_HIv3___RNAseq.g3456.t1",-0.810671227249411,0.0146484599084652,0.115932174737478,169,-21.79,"2 23","443 467",22,"72.73%","81.82%","V6838","V6838","black",0.288266568250411,0.508401827720725,0.458446387879955,0.0444505050340479,-0.369519404081387,-0.238264473201451,-0.374120400183186,-0.317661011419114,0.109603334887408,0.00296846294938954,0.0083185034715436,0.809117170178242,0.0373912219679027,0.189112311907171,0.0349074519496081,0.0764476476451134,"MZT2","28_hpf",17723.74,9.3766709063985,0.853376757799443,0.426688378899722,-0.0484707277551055,0.761625420385387,1.99321148798404,1.99321148798404
"615","Montipora_capitata_HIv3___Scaffold_8_571913","Montipora_capitata_HIv3___RNAseq.g3456.t1",-0.810671227249411,0.0146484599084652,0.115932174737478,169,-21.79,"2 23","443 467",22,"72.73%","81.82%","V6838","V6838","black",0.288266568250411,0.508401827720725,0.458446387879955,0.0444505050340479,-0.369519404081387,-0.238264473201451,-0.374120400183186,-0.317661011419114,0.109603334887408,0.00296846294938954,0.0083185034715436,0.809117170178242,0.0373912219679027,0.189112311907171,0.0349074519496081,0.0764476476451134,"MZT2","48_hpf",19803.3,8.94726426867502,0.20962830901703,0.104814154508515,-0.000693349514099455,0.530490193719239,-0.509699104156213,-0.509699104156213
"616","Montipora_capitata_HIv3___Scaffold_8_571913","Montipora_capitata_HIv3___RNAseq.g3456.t1",-0.810671227249411,0.0146484599084652,0.115932174737478,169,-21.79,"2 23","443 467",22,"72.73%","81.82%","V6838","V6838","black",0.288266568250411,0.508401827720725,0.458446387879955,0.0444505050340479,-0.369519404081387,-0.238264473201451,-0.374120400183186,-0.317661011419114,0.109603334887408,0.00296846294938954,0.0083185034715436,0.809117170178242,0.0373912219679027,0.189112311907171,0.0349074519496081,0.0764476476451134,"MZT2","72_hpf",7546.56,9.13527067950946,0.208486857423565,0.104243428711782,-0.282288928858609,0.631687754644907,-0.51413709742688,-0.51413709742688
"617","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","1_hpf",582.41,6.99936204799199,0.201942260234755,0.100971130117377,-0.442288557951832,-0.518000401787106,-0.539582660295648,-0.539582660295648
"618","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","4_hpf",0,6.79085153217206,0.484237527026325,0.242118763513163,-0.455669284096471,-0.630234636431964,0.55798862659455,0.55798862659455
"619","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","9_hpf",0,6.77119977002264,0.194799439252765,0.0973997196263826,-0.455669284096471,-0.640812522518857,-0.567354132720004,-0.567354132720004
"620","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","14_hpf",515.38,5.37973028458415,0.181286167702989,0.0906430838514943,-0.443828555674185,-1.38979399290536,-0.619894081453667,-0.619894081453667
"621","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","22_hpf",450.38,5.6079700186192,1.1541214369828,0.577060718491401,-0.445321914647076,-1.26694018016485,3.16251456666576,3.16251456666576
"622","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","28_hpf",585.91,5.34108833350494,0.971600548855639,0.48580027442782,-0.442208146314831,-1.41059366234891,2.45286864045906,2.45286864045906
"623","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","48_hpf",797.45,5.06946427339121,0.238459708759585,0.119229854379792,-0.43734806697444,-1.55679980633217,-0.397601877454761,-0.397601877454761
"624","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g22947.t1",-0.7774967502114,0.0231479200535469,0.140923061518625,140,-20.34,"2 9","127 149",7,"100.00%","100.00%","V6930","V6930","black",0.458913764223226,0.371461792450707,0.357986751072843,-0.186053254420493,-0.0797610938078328,-0.184931345020371,-0.293616319492662,-0.444000295005417,0.00824431324815968,0.0363258011117074,0.0442477108732885,0.307947007009093,0.66433338061253,0.310925214979027,0.102881635161889,0.0109079095447121,"MZT2","72_hpf",1445.09,4.61705374678008,0.514286218248079,0.25714310912404,-0.422468697663622,-1.80031725675816,0.674818714000789,0.674818714000789
"625","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","1_hpf",0,8.0330074879709,0.218355329835136,0.109177664917568,-0.455669284096471,0.0383763564497015,-0.475768221860837,-0.475768221860837
"626","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","4_hpf",0,7.53768258674133,0.634921036904423,0.317460518452211,-0.455669284096471,-0.22824046607089,1.14385000404423,1.14385000404423
"627","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","9_hpf",243.55,7.25394270958762,0.142247500420089,0.0711237502100443,-0.450073782898815,-0.380968149014585,-0.771677427930415,-0.771677427930415
"628","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","14_hpf",2233.29,6.38417241906934,0.537833455741314,0.268916727870657,-0.40435999701081,-0.849136396976979,0.766370981425949,0.766370981425949
"629","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","22_hpf",1951.66,6.1777543385993,1.02722439190607,0.513612195953035,-0.410830376819046,-0.960244343678444,2.66913557859272,2.66913557859272
"630","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","28_hpf",1171.82,5.96861151620852,0.946270010905215,0.473135005452608,-0.42874700853319,-1.07281892779566,2.35438285480684,2.35438285480684
"631","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","48_hpf",398.72,7.41431072238085,0.261770749272534,0.130885374636267,-0.446508790409223,-0.294647413071901,-0.306967949988175,-0.306967949988175
"632","Montipora_capitata_HIv3___Scaffold_9_617400","Montipora_capitata_HIv3___RNAseq.g12999.t1",-0.832782636604027,0.0102722337238795,0.100427355629307,147,-23.25,"2 20","397 420",18,"61.11%","72.22%","V7061","V7061","orange",0.319845251430661,0.120989744373749,0.000686574161245181,-0.307967964276935,-0.362967016901687,-0.43196684383806,0.0644156663209969,0.596964588730029,0.0743354228447234,0.509497154085039,0.997024439827213,0.0863861641641828,0.0411727457160222,0.0135550852288212,0.726146181234339,0.000310096282587568,"MZT2","72_hpf",0,8.65237333519193,0.127656414888862,0.0638282074444309,-0.455669284096471,0.371760270228167,-0.828407945255942,-0.828407945255942
"633","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","1_hpf",4076.88,12.720559014899,0.107802910925363,0.0539014554626817,-0.362003971336467,2.56152851457609,-0.905598881335595,-0.905598881335595
"634","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","4_hpf",4845.97,13.4361517280275,0.80311233804856,0.40155616902428,-0.344334318221686,2.9467081308635,1.79778212603339,1.79778212603339
"635","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","9_hpf",243.55,12.6892874231105,0.177534217370743,0.0887671086853714,-0.450073782898815,2.54469606295268,-0.634481761230643,-0.634481761230643
"636","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","14_hpf",171.79,11.6415436101515,0.255227117873943,0.127613558936971,-0.451722451204887,1.98073062222213,-0.332409757839632,-0.332409757839632
"637","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","22_hpf",150.13,10.6494141302932,0.13846395342491,0.0692319767124548,-0.452220084364161,1.44670051634174,-0.786387956348783,-0.786387956348783
"638","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","28_hpf",439.43,10.9808474783371,0.711863400435631,0.355931700217816,-0.445573488197124,1.62509999901154,1.4430039003073,1.4430039003073
"639","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","48_hpf",0,11.1701444070283,0.135434402635765,0.0677172013178823,-0.455669284096471,1.72699220252334,-0.79816692804793,-0.79816692804793
"640","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g36946.t1",0.789230593272687,0.0198636406355998,0.131968636059709,163,-21.95,"2 20","113 134",18,"72.22%","83.33%","V7394","V7394","black",0.339688470565507,0.61487940901804,0.327763607152823,-0.0697176071514016,-0.437998320411188,-0.314267155875281,-0.246122800684973,-0.214225602613526,0.0571563466557186,0.000180678048232265,0.0670553462919312,0.704573962830909,0.0121678836022466,0.07982136728105,0.174500682791563,0.239052512030863,"MZT2","72_hpf",481.7,11.2560029512863,0.0766014752158721,0.038300737607936,-0.444602345369676,1.77320698437562,-1.02691086907704,-1.02691086907704
"641","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","1_hpf",0,8.37286244855704,0.0858736748328359,0.042936837416418,-0.455669284096471,0.221308911393758,-0.990860317533763,-0.990860317533763
"642","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","4_hpf",0,8.51374899609019,0.29957764779171,0.149788823895855,-0.455669284096471,0.297143426367547,-0.159973752272289,-0.159973752272289
"643","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","9_hpf",2679.01,8.23248776280269,0.199870004566441,0.0999350022832207,-0.394119689912394,0.14574991449042,-0.547639643845129,-0.547639643845129
"644","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","14_hpf",12197.22,7.77351545471888,0.110979589306643,0.0554897946533214,-0.175441162076061,-0.101299523368415,-0.893247873759008,-0.893247873759008
"645","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","22_hpf",9307.91,8.07308729315237,0.244020440374666,0.122010220187333,-0.241822346906275,0.0599499746510098,-0.375981609342643,-0.375981609342643
"646","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","28_hpf",4687.27,8.23130613690162,0.171572903998821,0.0857864519994103,-0.347980411590883,0.145113884800879,-0.65765950155743,-0.65765950155743
"647","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","48_hpf",930.36,8.63700885622142,0.222649463052108,0.111324731526054,-0.434294492496179,0.363490085239213,-0.459072521027461,-0.459072521027461
"648","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___TS.g9109.t1",-0.920706233285507,0.00117345092703673,0.0490409215537282,150,-20.08,"2 22","626 648",20,"70.00%","70.00%","V7614","V7614","darkgreen",0.10501504806061,0.287488021850925,-0.0676033390934594,-0.618296155275917,-0.260879808663565,-0.0696445398416027,0.443415515332643,0.180505257630366,0.56731841663354,0.110608361736439,0.713150445839965,0.000162382266992077,0.149258498080046,0.704869772050114,0.0110256231838468,0.32284983224977,"MZT2","72_hpf",160.57,8.43228845038451,0.144857309560369,0.0724286547801847,-0.451980227938361,0.253295939994608,-0.761530422600883,-0.761530422600883
"649","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44311.t1",-0.739977653696267,0.0358258275829758,0.171298413416049,163,-20.77,"2 23","973 994",21,"66.67%","85.71%","V7763","V7763","black",0.43783111789617,0.151169477828134,0.496742471845502,-0.422942541335582,-0.313994994377988,0.00509942663654537,-0.0456115613798368,-0.308293397112944,0.0122046642965308,0.408870520247881,0.00382785210418191,0.0158764825818998,0.08009680687017,0.977902106053372,0.804226221203275,0.0860371873548742,"MZT2","1_hpf",1164.82,8.95862216335538,0.0996266277811717,0.0498133138905859,-0.428907831807194,0.536603768430875,-0.937388481333298,-0.937388481333298
"650","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44311.t1",-0.739977653696267,0.0358258275829758,0.171298413416049,163,-20.77,"2 23","973 994",21,"66.67%","85.71%","V7763","V7763","black",0.43783111789617,0.151169477828134,0.496742471845502,-0.422942541335582,-0.313994994377988,0.00509942663654537,-0.0456115613798368,-0.308293397112944,0.0122046642965308,0.408870520247881,0.00382785210418191,0.0158764825818998,0.08009680687017,0.977902106053372,0.804226221203275,0.0860371873548742,"MZT2","4_hpf",1384.56,8.63817712958949,0.581907627217593,0.290953813608797,-0.423859359488685,0.364118927706971,0.937732498236487,0.937732498236487
"651","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44311.t1",-0.739977653696267,0.0358258275829758,0.171298413416049,163,-20.77,"2 23","973 994",21,"66.67%","85.71%","V7763","V7763","black",0.43783111789617,0.151169477828134,0.496742471845502,-0.422942541335582,-0.313994994377988,0.00509942663654537,-0.0456115613798368,-0.308293397112944,0.0122046642965308,0.408870520247881,0.00382785210418191,0.0158764825818998,0.08009680687017,0.977902106053372,0.804226221203275,0.0860371873548742,"MZT2","9_hpf",1217.73,9.02071114116367,0.0753084095790242,0.0376542047895121,-0.427692237603261,0.570024187908482,-1.03193834166346,-1.03193834166346
"652","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44311.t1",-0.739977653696267,0.0358258275829758,0.171298413416049,163,-20.77,"2 23","973 994",21,"66.67%","85.71%","V7763","V7763","black",0.43783111789617,0.151169477828134,0.496742471845502,-0.422942541335582,-0.313994994377988,0.00509942663654537,-0.0456115613798368,-0.308293397112944,0.0122046642965308,0.408870520247881,0.00382785210418191,0.0158764825818998,0.08009680687017,0.977902106053372,0.804226221203275,0.0860371873548742,"MZT2","14_hpf",5497.34,8.00357317272073,0.101749269818478,0.0508746349092388,-0.329369253080577,0.0225328493181442,-0.929135594280065,-0.929135594280065
"653","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44311.t1",-0.739977653696267,0.0358258275829758,0.171298413416049,163,-20.77,"2 23","973 994",21,"66.67%","85.71%","V7763","V7763","black",0.43783111789617,0.151169477828134,0.496742471845502,-0.422942541335582,-0.313994994377988,0.00509942663654537,-0.0456115613798368,-0.308293397112944,0.0122046642965308,0.408870520247881,0.00382785210418191,0.0158764825818998,0.08009680687017,0.977902106053372,0.804226221203275,0.0860371873548742,"MZT2","22_hpf",7356.25,8.12886844001532,0.215712157740435,0.107856078870217,-0.2866612541837,0.0899750997683553,-0.486044943218676,-0.486044943218676
"654","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44311.t1",-0.739977653696267,0.0358258275829758,0.171298413416049,163,-20.77,"2 23","973 994",21,"66.67%","85.71%","V7763","V7763","black",0.43783111789617,0.151169477828134,0.496742471845502,-0.422942541335582,-0.313994994377988,0.00509942663654537,-0.0456115613798368,-0.308293397112944,0.0122046642965308,0.408870520247881,0.00382785210418191,0.0158764825818998,0.08009680687017,0.977902106053372,0.804226221203275,0.0860371873548742,"MZT2","28_hpf",8642.16,8.48897236957978,0.260433260140151,0.130216630070076,-0.257117789001694,0.283806997254885,-0.31216814227236,-0.31216814227236
