"","miRNA","mRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"491","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g24654.t1",149,-20.94,"2 22","573 596",20,"60.00%","70.00%","V1207","V1207","magenta",-0.49526000621055,-0.0740728696079836,-0.304512277253951,-0.264574537963885,0.559703252775701,0.286152579620207,0.107440914520887,0.185122944119574,0.00395114493731329,0.687019845031476,0.0901590939221459,0.143375478274307,0.000866130888492881,0.112348344391085,0.558349365160721,0.310415325687219,"ZGA2"
"492","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g24655.t1",149,-20.94,"2 22","573 596",20,"60.00%","70.00%","V7809","V7809","magenta",-0.434490057353864,-0.30406576419141,-0.257395449628459,-0.199146153555472,0.572801774262988,0.312157645106391,0.123429872879662,0.186708132480164,0.0129594442138264,0.0906556340242367,0.1549648853863,0.274520683096834,0.000612076029908422,0.0819754998931444,0.500930720427177,0.306216883573694,"ZGA2"
"493","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g24890.t1",156,-21.08,"2 19","369 391",17,"70.59%","88.24%","V22686","V22686","magenta",-0.405292870239596,-0.402980360643471,-0.456889803491052,0.111828433533741,0.301302004340885,0.143006489649094,0.310766128555372,0.398259978295028,0.0213794352500895,0.0222050241971035,0.00856969054418293,0.542295851232592,0.0937756143230951,0.434915871815257,0.0834207525844166,0.0239719886761116,"ZGA2"
"494","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g27626.t1",173,-22.27,"2 23","56 81",23,"73.91%","82.61%","V2780","V2780","magenta",-0.436017339949365,-0.183291940219779,-0.436017339949365,0.0721032292736712,0.350564319653841,0.170764475856624,0.0918221891292765,0.370072406205098,0.012609693972361,0.31530946927339,0.0126096939723609,0.694939408141201,0.0491689611193823,0.350074119208099,0.617203906153318,0.0370853576767055,"ZGA2"
"495","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g27714.t1",151,-20.11,"2 23","673 696",22,"63.64%","77.27%","V27041","V27041","magenta",-0.337664274957873,-0.292263928299545,-0.435199169434285,-0.0610239961086951,0.332204444467256,0.278230556794231,0.368284442973375,0.147431924565534,0.0587500048991839,0.104550689650912,0.0127960573586431,0.740056131849667,0.0632234507879558,0.123093732397155,0.0380816317730393,0.420684687934924,"ZGA2"
"496","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g2920.t1",156,-21.42,"2 23","70 95",23,"65.22%","78.26%","V17592","V17592","magenta",-0.30387798509198,-0.46723959335022,-0.105593958427816,0.298527257741102,0.142146592860285,-0.213591874637912,0.0858029207849209,0.563826640121619,0.0908650740622179,0.00701378030331544,0.565172098400524,0.0969895261797813,0.437711360202877,0.240478156576693,0.640552628655534,0.000777661375295691,"ZGA2"
"497","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g33668.t1",157,-20.67,"2 22","47 68",20,"75.00%","80.00%","V20402","V20402","magenta",-0.35790402501463,-0.39375008602291,-0.404351371555224,-0.144294104048876,0.406275727972483,0.448482015584176,0.316851051494418,0.128690791590563,0.0443002986028601,0.02576663775087,0.0217124456651505,0.430748240867859,0.0210363084240091,0.0100404366027286,0.0772425969369356,0.482711108146497,"ZGA2"
"498","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g33669.t1",157,-20.67,"2 22","47 68",20,"75.00%","80.00%","V6120","V6120","magenta",-0.250666922990953,-0.320975565776089,-0.321868660944165,-0.299031079771313,0.375700050590309,0.345989405345543,0.323204652426515,0.147648121120153,0.166426024678727,0.0732602900487888,0.0724193622686045,0.0963998394702285,0.0340861888366687,0.0524130111593213,0.0711754285676825,0.419996167635795,"ZGA2"
"499","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g35224.t2",171,-20.5,"2 21","795 819",20,"80.00%","85.00%","V11843","V11843","pink",-0.252069854440173,0.0312168575101255,-0.164477100387662,-0.188151205864795,-0.00988046574304606,-0.132488283279646,-0.105268460236861,0.821118512442057,0.163987841844808,0.86532114245889,0.368358031542702,0.302426051082575,0.957198220042861,0.469775330840904,0.566378431597331,8.56186067610239e-09,"ZGA2"
"500","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g35419.t1",156,-21.48,"2 23","202 227",23,"69.57%","73.91%","V1924","V1924","pink",-0.414791002022875,-0.155630193587532,-0.285088623763057,-0.113622576774009,0.239219579212475,-0.00689488357782927,0.231186346955032,0.505621353557795,0.018249765176551,0.395018975698753,0.113749192645281,0.53579481153699,0.187292140580136,0.970124661581619,0.202987596852503,0.00315656324438825,"ZGA2"
"501","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g36616.t1",152,-23.03,"2 22","215 246",28,"60.71%","67.86%","V20114","V20114","pink",0.112667452469351,-0.0450273223022985,0.135587058787464,-0.267768320961153,-0.267768320961153,0.111208724236354,0.104040417812651,0.117060310918784,0.53925104305317,0.80668643110885,0.459355984096602,0.138427669903476,0.138427669903476,0.544549992840468,0.57094021681714,0.523443306056934,"ZGA2"
"502","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g36779.t1",152,-21.56,"2 23","607 635",26,"65.38%","69.23%","V16851","V16851","magenta",-0.567529209664359,-0.235155556163296,-0.460193845576941,0.396288781022698,0.292325955795601,0.133466527192999,0.200365725410205,0.240431621983094,0.000705100776639083,0.195122642715395,0.00804398504031853,0.024743318740574,0.104473694795657,0.46647275781359,0.271531828093105,0.185000036169853,"ZGA2"
"503","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g40143.t1b",163,-23.22,"2 23","294 317",22,"72.73%","81.82%","V4405","V4405","magenta",-0.33261857559672,-0.121587647021296,-0.506609760498006,-0.401648026822961,0.28747111189765,0.364274387966032,0.463175934887157,0.247542575188144,0.0628750482130018,0.507391418658311,0.00308854987529731,0.0226925026409485,0.110630267177589,0.0403946753640311,0.00759326997471692,0.171948584749311,"ZGA2"
"504","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g41584.t1",169,-24.32,"2 22","797 820",20,"75.00%","80.00%","V27038","V27038","pink",-0.286558659468335,-0.19641121286658,-0.265843832816143,-0.357351725408528,0.081370839036701,0.0948414017604061,0.276653865923484,0.653299323838995,0.111817099980471,0.281300551553186,0.141393903914498,0.0446526707197794,0.657964775349288,0.605627401797609,0.12532024048851,5.04116878622002e-05,"ZGA2"
"505","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g43047.t1",173,-21.68,"2 23","711 735",22,"72.73%","86.36%","V25809","V25809","magenta",-0.496725120479363,-0.413348614412107,-0.393107826227204,0.15179531068295,0.383070192818489,0.236912674631656,0.314809458313821,0.216593924671758,0.0038292757716512,0.0186989281691676,0.0260309546810565,0.406910796943139,0.0304589632805714,0.191709565699263,0.0792747111784192,0.233774839132767,"ZGA2"
"506","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g43972.t1",143,-21.54,"2 23","272 304",30,"56.67%","70.00%","V16099","V16099","pink",0.257196284664412,-0.0988772437532708,-0.192453636851924,-0.434800959825492,0.116171550510897,-0.0666341298468541,0.0615251420765063,0.357872993025726,0.155295743506598,0.590298932421924,0.291300587090505,0.0128875948356029,0.526623210240243,0.717093629345064,0.73799561990563,0.0443200380789618,"ZGA2"
"507","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g45317.t1a",168,-23.89,"2 22","355 379",21,"76.19%","80.95%","V186","V186","pink",-0.222411415100858,-0.032483166814423,-0.257409532838607,-0.232623466113979,-0.00684429544464193,-0.132211903240552,0.0831765736507864,0.800807205902274,0.221145457378862,0.859910481825796,0.154941509226953,0.200115057368409,0.970343762376954,0.47071061227869,0.650848729401785,3.7157069681511e-08,"ZGA2"
"508","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g4585.t1",147,-20.14,"2 23","162 190",26,"61.54%","73.08%","V5129","V5129","magenta",-0.366164999127334,-0.299980924345134,-0.416876760180234,-0.211520531978514,0.171946469669287,0.416244934007663,0.607667666262612,0.0986841456916547,0.0392904579921772,0.0952955231698168,0.0176161299300143,0.245177475556642,0.346698954521104,0.0178061118168299,0.000225441130639593,0.591028459188598,"ZGA2"
"509","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g45960.t1",154,-20.94,"2 23","939 959",21,"66.67%","76.19%","V11738","V11738","magenta",-0.361632666038339,-0.522586990445741,-0.329138557438847,-0.0443934185022495,0.339090633495256,0.489078842032557,0.309053650935414,0.120528505961949,0.0419792460543408,0.00215220627418704,0.0658500422250352,0.809357831373983,0.0576234343175539,0.0045027865401802,0.0852261432105539,0.511124537118517,"ZGA2"
"510","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g50024.t2",162,-22.89,"2 15","1 22",13,"92.31%","92.31%","V9672","V9672","magenta",-0.413605491686163,-0.0526633792327831,-0.460181088669388,-0.339273280482554,0.523161490126483,0.42255171685002,0.174062802765522,0.145947230328862,0.01861827138872,0.774682751227315,0.0080459608711842,0.0574804147232343,0.00212373999391129,0.0159840740698191,0.340705115876786,0.425429943273311,"ZGA2"
"511","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g7738.t1",163,-21.19,"2 23","222 243",21,"71.43%","80.95%","V17598","V17598","pink",-0.42645061582814,-0.122414642270685,-0.398307582884138,-0.226503109899795,0.0710468718547135,0.0547578813073674,0.471914580166203,0.575956617554474,0.014937499652303,0.504486014629239,0.023953608502926,0.212545822888778,0.699199943530344,0.765965180281954,0.00639411386503308,0.000561749209208614,"ZGA2"
"512","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g18626.t1",153,-22.84,"2 23","793 813",21,"71.43%","76.19%","V22712","V22712","magenta",-0.353561997143245,-0.314203879712245,-0.282827902613265,0.0582099504400614,0.636273711338051,0.40852098806985,0.0650354610564557,-0.217446331435662,0.0471314676907614,0.0798853403240877,0.116769020981961,0.751658893200173,9.06606677255762e-05,0.0202695118819262,0.723613360907336,0.231894629566456,"ZGA2"
"513","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g21386.t1",149,-20.41,"2 23","502 525",23,"69.57%","73.91%","V10287","V10287","pink",-0.325243638027838,-0.328238996650196,-0.313453441527847,-0.305393244555036,0.101687286693282,0.150335384052628,0.482781499504356,0.537525150510652,0.0693090503732206,0.0666366788888415,0.0806470614902659,0.0891855168621391,0.579727405103792,0.411490657022551,0.00513158556285542,0.00151075289642435,"ZGA2"
"514","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g25287.t1b",168,-20.74,"2 22","930 954",21,"76.19%","80.95%","V9923","V9923","magenta",-0.421242633124723,-0.421242633124723,-0.115138608426997,-0.0642836043584459,0.256063916157187,0.267752104654156,0.256665614207878,0.241425844015668,0.0163488956449408,0.0163488956449408,0.530330706426524,0.726686227133942,0.157186539266001,0.1384524726839,0.15617979095962,0.183134612674229,"ZGA2"
"515","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g26780.t1",175,-23.88,"2 21","975 999",20,"85.00%","85.00%","V19528","V19528","magenta",-0.456531528184828,-0.28694838797646,-0.554081768185882,0.462400107147888,0.183317217500803,0.240490494043662,0.222454890832447,0.188898974822371,0.00862840733382079,0.111309017128485,0.00100094313819802,0.00770841072898352,0.315241579256837,0.184889206510431,0.221052857779574,0.300473430040137,"ZGA2"
"516","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g29732.t1b",166,-23.94,"2 23","482 505",23,"78.26%","78.26%","V7538","V7538","pink",-0.436540342321851,0.434173573088863,-0.24223677026536,-0.42121964815666,-0.0648617001807493,0.160548165152404,0.307846402275884,0.262290320407469,0.0124917623826396,0.013032928429541,0.181622924780915,0.0163553626668539,0.724323154509373,0.3800642865563,0.086516798645744,0.146992298862589,"ZGA2"
"517","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g40836.t1",170,-22.42,"2 23","514 537",21,"71.43%","80.95%","V15442","V15442","pink",-0.1527864093309,0.0754202475377162,-0.472094046988418,-0.34487125338693,0.160456080230475,-0.0746129937048123,0.215418071329317,0.593070304313552,0.403818190292532,0.681620939997758,0.00637128843618109,0.0532311446466327,0.380341228248526,0.684853745541254,0.236385280822854,0.000347274797285579,"ZGA2"
"518","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g40937.t3b",159,-20.28,"2 23","835 858",22,"72.73%","77.27%","V16264","V16264","pink",-0.35812275965151,-0.0739523495573065,-0.259745076296921,-0.134010721004205,0.0375179706132361,-0.095873522539021,0.340108610908228,0.5440778475275,0.0441613608809634,0.687503509160484,0.151099896746906,0.46464085570943,0.838461860549849,0.601691242975582,0.0568298841101314,0.00128684876116511,"ZGA2"
"519","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g42029.t1",172,-22.43,"2 17","172 195",15,"93.33%","93.33%","V8058","V8058","pink",-0.105105959736741,-0.109923868112798,-0.17636197419466,-0.536531227740525,0.109697774943742,0.106522341975392,0.393289421104702,0.31841349176089,0.566981115229533,0.549237577934425,0.33426532203668,0.00154752774766704,0.55006439109512,0.561737858934497,0.0259559962961903,0.0757147982528532,"ZGA2"
"520","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___TS.g45742.t2",165,-20.11,"2 23","601 625",22,"72.73%","77.27%","V516","V516","pink",-0.364933486406532,-0.152151841491865,-0.277218470292476,-0.202311248574657,0.0926317156845747,-0.0708460979839049,0.221157434180776,0.753671994884085,0.0400069276632277,0.40579674380378,0.124519543405242,0.266807795319764,0.614090932080961,0.700010733597081,0.223827690355806,6.37834661965924e-07,"ZGA2"
"521","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.3753_t",164,-20.67,"2 24","57 79",22,"72.73%","77.27%","V10070","V10070","pink",-0.222216367700056,-0.0605500971490831,-0.0752646982813482,-0.602437955011518,0.0623933803007203,-0.083106156329887,0.277986005646783,0.703195888524389,0.221561216376581,0.742006245088027,0.682243438183899,0.00026381743974378,0.734430003751174,0.651125670258831,0.123437138414817,7.17360510449463e-06,"ZGA2"
"522","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.g21279.t1",175,-21.03,"2 24","286 310",22,"77.27%","77.27%","V10919","V10919","magenta",-0.432999556679544,-0.263777707056317,-0.493320179282265,0.12834025005536,0.171481909016146,0.0989727248960723,0.473844443912089,0.317458115138458,0.0133085830515861,0.144629742901689,0.00411762920962305,0.483914376217489,0.348023147826586,0.589938348982141,0.00615228713509175,0.076646186953815,"ZGA2"
"523","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.g50009.t1",158,-21.15,"2 24","3 30",25,"64.00%","72.00%","V27337","V27337","pink",-0.334470873403387,-0.401973994981237,-0.117868866617774,0.0270014957735893,0.100554496069185,-0.0614173661359846,0.0349863701342759,0.753188739161333,0.0613351294860578,0.0225724289069958,0.520558512726057,0.883374339981657,0.583978878383277,0.738438601298495,0.849233415293423,6.5453256311999e-07,"ZGA2"
"524","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___RNAseq.g50010.t1",158,-21.15,"2 24","3 30",25,"64.00%","72.00%","V1844","V1844","pink",-0.336651241447894,-0.0560860829101087,-0.327065970353256,-0.289063160683085,-0.0168449475377992,-0.0671692367667339,0.344154187934964,0.748726451763911,0.0595606056125747,0.760451507477106,0.06767345907316,0.108582117105867,0.927091683029717,0.71491567904953,0.0537611134981134,8.28664802950896e-07,"ZGA2"
"525","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___TS.g12945.t1a",169,-20.88,"2 19","621 646",18,"77.78%","94.44%","V13366","V13366","magenta",-0.376321494575203,-0.458265122191469,-0.375711024806729,0.22508006628237,0.353000672261637,0.199941459816826,0.342607589142936,0.0896678540696329,0.0337674243447978,0.00834742921615884,0.0340805386172754,0.21551027331293,0.0475077777671794,0.272569184635659,0.0549184000072202,0.625519985150949,"ZGA2"
"526","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___TS.g22708.t1",168,-20.36,"2 24","351 373",22,"72.73%","81.82%","V17047","V17047","pink",-0.285533745490541,-0.00916009363420368,-0.244214416937097,-0.17826672711258,0.0203340693162225,-0.106883701166034,0.0428071307758467,0.760917484248386,0.113161547724854,0.960316303703109,0.177973187762828,0.328987076103792,0.912043267317265,0.560403727107393,0.816051955663853,4.29866021791856e-07,"ZGA2"
"527","Montipora_capitata_HIv3___Scaffold_11_807462","Montipora_capitata_HIv3___TS.g4709.t1a",163,-20.42,"2 21","383 408",20,"75.00%","80.00%","V16438","V16438","pink",-0.257443783315245,-0.129296218775909,-0.281561248463787,-0.109699781712142,0.170051533421374,-0.0873842212206496,-0.00306564108468675,0.698399361151046,0.154884668829854,0.480636558811778,0.118486892930947,0.550057049869487,0.352119444326084,0.634384799507913,0.986714298268633,8.79918492777609e-06,"ZGA2"
"528","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.14746_t",149,-20.54,"2 19","82 103",18,"66.67%","77.78%","V21817","V21817","magenta",-0.355029447397625,-0.295173247314645,-0.4468453462708,-0.297115932560443,0.340601627207376,0.341108797447881,0.397363427337955,0.315090121550299,0.0461589233346091,0.100985137958055,0.0103502145263772,0.0986559502692211,0.0564486735840926,0.0560586290012969,0.0243203202685877,0.0789929313611209,"ZGA2"
"529","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.21242_t",153,-21.67,"2 18","406 426",16,"62.50%","87.50%","V20113","V20113","magenta",-0.407269312075619,-0.356395980670858,-0.390638718552361,-0.0746048790528269,0.539851618629126,0.221717345072265,0.0707747000006029,0.396565226649671,0.0206940759025855,0.0452677407974275,0.0270678832629697,0.684886270190623,0.00142764401104449,0.222627340737424,0.700299140115867,0.0246339319966609,"ZGA2"
"530","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.34795_t",162,-21.61,"2 19","935 955",17,"70.59%","88.24%","V19350","V19350","pink",-0.2453473093614,-0.0312984008809645,-0.210560477671695,-0.2453473093614,-0.00465251280444781,-0.0806236994316991,0.00573699209874782,0.812092717412859,0.175905933892196,0.864972542387903,0.247376172681449,0.175905933892196,0.979838355807442,0.660917774637908,0.97514007652249,1.67978795164783e-08,"ZGA2"
"531","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.6810_t",154,-21.26,"2 19","122 142",17,"64.71%","82.35%","V541","V541","pink",-0.29039848299774,-0.106664161452814,-0.29039848299774,-0.29039848299774,0.125301484325706,-0.0624720999239375,0.318891537170185,0.59613868887408,0.106886302483122,0.561214090218375,0.106886302483123,0.106886302483123,0.494409605578665,0.734106991091119,0.0752520572472613,0.000317671755634347,"ZGA2"
"532","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g10006.t1",150,-21.56,"2 18","731 749",16,"68.75%","87.50%","V1309","V1309","magenta",-0.456534340701803,-0.456534340701803,-0.202125836302755,0.0069961727389646,0.405909967831039,0.218300418377183,0.274293064133812,0.209694894625361,0.0086279450731475,0.0086279450731475,0.267255677470845,0.969685977483159,0.0211634637959293,0.230020958615026,0.128709504204395,0.249369709675538,"ZGA2"
"533","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g10439.t1",150,-23.34,"2 16","786 807",15,"73.33%","86.67%","V27470","V27470","magenta",-0.377720036326401,-0.462702199311145,-0.277862336736173,0.179890683185333,0.43176523992044,0.203163830125318,0.0162779325957778,0.287186886546849,0.0330588941897164,0.00766340198916554,0.123611067923929,0.324527672646497,0.0136036504376779,0.264754607125535,0.929539667659135,0.110998944196273,"ZGA2"
"534","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g11134.t1",158,-25.26,"2 20","612 635",21,"66.67%","80.95%","V6794","V6794","pink",-0.306538835614608,-0.133120139447457,-0.291631893741913,-0.259005139045128,0.0418999704673392,-0.0808388407102585,0.304057486523705,0.725177391568319,0.0879315398802798,0.467640769855254,0.105337674464268,0.152309450360025,0.819885931926889,0.660066932810256,0.0906648587788152,2.66741833482735e-06,"ZGA2"
"535","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g12143.t1",162,-26.05,"2 15","631 651",13,"84.62%","100.00%","V9769","V9769","magenta",-0.3411905050711,-0.331781496683425,-0.50416450220599,-0.22352765409213,0.318270047943946,0.294638754647298,0.394991310167196,0.392764045294204,0.0559959905342711,0.0635808311908127,0.0032591698001553,0.218776314472395,0.0758540785940984,0.101633201948843,0.0252620604226943,0.026173346041248,"ZGA2"
"536","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g12672.t1",148,-20.26,"2 13","142 162",11,"72.73%","100.00%","V9045","V9045","magenta",-0.525922347735849,-0.580506148971082,-0.0558586191981891,0.372849251451517,0.142915297155365,0.281965003873391,0.263329963488801,0.101227599936046,0.00199145945719603,0.000495608631379191,0.76139495118638,0.0355798990130147,0.435211870289704,0.117937279543708,0.145338011955566,0.581450992755085,"ZGA2"
"537","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g13062.t1",153,-23.76,"2 19","292 314",19,"68.42%","78.95%","V22057","V22057","magenta",-0.430995841481972,-0.302337889146244,-0.503070491111274,-0.0978081641296899,0.355352184242693,0.228600437298306,0.327381046254813,0.422878718073368,0.0137903360874162,0.0925967829605903,0.00333810378512251,0.594342856965541,0.0459471973046373,0.208227866686518,0.0673937505044825,0.0158940113351905,"ZGA2"
"538","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g13327.t1",140,-21.37,"2 9","402 422",7,"100.00%","100.00%","V8865","V8865","pink",-0.112265141362528,0.419665995133483,-0.243733789647168,-0.562190879938729,0.00594727431911542,-0.176615316974204,0.167504530143754,0.501687328326276,0.540710019344394,0.0167974659301074,0.178855379333123,0.000811757250195765,0.974229162793053,0.333560315074484,0.359484866998361,0.00344025915764998,"ZGA2"
"539","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g14107.t1",157,-25.58,"2 18","610 630",16,"75.00%","81.25%","V8671","V8671","magenta",-0.347261104764461,-0.606064946258366,-0.127851674329635,0.248872443657556,0.101688392379157,0.100360913975221,0.361450608273179,0.268805367067349,0.0514946860332143,0.000236636778238775,0.485594032136494,0.169582237674419,0.579723262096655,0.584706786589862,0.0420902607820515,0.136848249241479,"ZGA2"
"540","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g14136.t1",150,-21.05,"2 19","885 905",17,"64.71%","76.47%","V7779","V7779","pink",-0.129535345201646,-0.206397684943387,-0.439850347783497,-0.382076038849327,0.0212250412102256,0.101976949904611,0.642301557935086,0.392355867727934,0.479818443007161,0.257060961825657,0.0117666730828947,0.0309290401973079,0.908205135012797,0.5786424873214,7.39497899682719e-05,0.0263432385510705,"ZGA2"
"541","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g14916.t1",147,-27.81,"2 17","109 134",20,"65.00%","75.00%","V43","V43","pink",-0.40284626650765,-0.161054321931875,-0.364189264524331,-0.40284626650765,0.139615607346658,0.306723196058095,0.447946876561131,0.436650439505622,0.0222536926125659,0.378544141600196,0.040444973150451,0.0222536926125659,0.445996151136865,0.0877310034651413,0.0101408506992902,0.0124670550088176,"ZGA2"
"542","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g19114.t1b",151,-23.5,"2 17","819 840",16,"75.00%","81.25%","V14690","V14690","pink",-0.251878748986697,-0.0353666369672084,-0.262910770265603,-0.198053099051563,0.0623303706460631,-0.0785298080023862,-0.0485952868540535,0.813003979481449,0.164318456721668,0.847613685784616,0.14600339947878,0.277217525686373,0.734688585350828,0.669220295496914,0.791691009118472,1.57187065707978e-08,"ZGA2"
"543","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g19116.t1",151,-23.5,"2 17","819 840",16,"75.00%","81.25%","V12545","V12545","pink",-0.288922949926989,-0.0455690700668308,-0.222637899214454,-0.213302658325959,0.0676695593205571,0.00483811022892713,0.029976762840819,0.66794814514393,0.108761344944038,0.80440508886999,0.220663354732157,0.241130667167918,0.712881295822312,0.979034242495833,0.870625608267146,2.95329845089962e-05,"ZGA2"
"544","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g19117.t1",151,-23.5,"2 17","808 829",16,"75.00%","81.25%","V27100","V27100","pink",-0.245115613949111,0.0168310965749633,-0.311286621443773,-0.31468567828739,0.0388122049107497,0.0266374405956695,0.0418779170849889,0.746929254513902,0.176327333302222,0.927151474347703,0.0828778853038063,0.0793992297949829,0.832966050423182,0.884936316411345,0.819979188484781,9.1001105645315e-07,"ZGA2"
"545","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g19852.t1",163,-21.79,"2 20","647 667",18,"72.22%","83.33%","V6178","V6178","pink",-0.330674812205363,-0.0627652040918514,-0.242448657391875,-0.0784256104447212,0.0345049427694296,-0.0577693821061928,0.0505947346547841,0.68698398881579,0.0645234459834931,0.732904680739007,0.181229387462091,0.669634464912673,0.851284899456696,0.753480332594638,0.783319246227974,1.40886724576906e-05,"ZGA2"
"546","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g20213.t1",150,-24.14,"2 20","771 793",20,"65.00%","75.00%","V18445","V18445","pink",-0.317903296235449,-0.0933461646033174,-0.213144008138251,-0.0896131010802272,0.0715005455957905,-0.177286637325122,-0.0065750884535604,0.826367750240137,0.0762110871243103,0.611349041490417,0.241489105125535,0.625731936611162,0.697369061327202,0.331696558892122,0.971509752312328,5.68544885526394e-09,"ZGA2"
"547","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g20473.t1",169,-34.09,"2 18","23 43",16,"81.25%","93.75%","V26540","V26540","magenta",-0.415514143941069,-0.353883793661994,-0.357703902513484,-0.140568353809793,0.119958642842856,0.208835157339392,0.480044414092138,0.458831979651953,0.0180279715446352,0.0469168115243611,0.0444277204583407,0.442867581559414,0.513138731646996,0.251360301614001,0.00542750507879807,0.00825725485549747,"ZGA2"
